Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
E0,10/02/02,Charlton,Man United,0,2,A,0,1,A,26475.0,"Wiley, A. G.",9,10,1,5,0,0,7,5,8,9,1,2,0,1,0,0,0,10,7.0,3.8,1.4,5.0,3.7,1.5,6.0,3.75,1.44,7.0,4.0,1.4,6.5,3.75,1.444,8.0,3.75,1.36,1710.42,1883.42
E0,10/02/02,Everton,Arsenal,0,1,A,0,0,D,30859.0,"Winter, J. T.",6,6,2,3,1,0,1,5,17,20,3,6,0,5,0,0,0,50,3.9,3.15,1.85,4.0,3.2,1.75,4.33,3.2,1.73,4.2,3.25,1.8,4.333,3.25,1.727,3.8,3.25,1.8,1643.4,1870.28
E0,19/02/02,Middlesbrough,Fulham,2,1,H,1,0,H,26235.0,"Gallagher, D. J.",11,10,5,5,1,0,8,10,13,14,6,3,1,2,0,0,10,20,2.35,3.2,2.65,2.2,2.9,3.0,2.5,2.87,2.62,2.4,3.0,2.75,2.375,3.0,2.75,2.4,2.9,2.75,1688.17,1741.91
E0,23/02/02,Arsenal,Fulham,4,1,H,3,1,H,38029.0,"Rennie, U. D.",16,6,10,5,1,0,7,5,19,14,4,1,0,1,0,0,0,10,1.4,3.75,7.45,1.55,3.5,4.8,1.4,3.75,7.0,1.444,3.6,7.0,1.4,4.0,6.5,1.44,3.5,7.0,1878.41,1731.06
E0,23/02/02,Leicester,Derby,0,3,A,0,0,D,21620.0,"Riley, M. A.",6,5,3,4,0,0,8,2,16,15,1,0,4,2,0,0,40,20,2.1,3.25,3.0,2.1,3.0,3.1,2.2,3.25,2.75,2.2,3.2,2.9,2.2,3.25,2.8,2.1,3.2,3.0,1594.6,1599.17
E0,23/02/02,Liverpool,Everton,1,1,D,0,0,D,44371.0,"Elleray, D. R.",13,6,5,3,0,0,9,4,9,13,4,2,0,2,0,0,0,20,1.47,3.5,6.7,1.55,3.5,4.8,1.44,3.6,6.5,1.5,3.4,6.5,1.533,3.4,6.0,1.5,3.3,6.5,1868.97,1635.27
E0,23/02/02,Man United,Aston Villa,1,0,H,0,0,D,67592.0,"Winter, J. T.",14,4,4,2,0,0,9,2,9,9,5,4,0,0,0,0,0,0,1.35,4.0,8.0,1.35,4.0,7.0,1.33,4.0,8.0,1.4,3.75,7.5,1.3,4.333,8.5,1.33,4.0,8.0,1893.33,1741.57
E0,23/02/02,Southampton,Bolton,0,0,D,0,0,D,31380.0,"Wolstenholme, E. K.",8,4,2,2,0,0,6,6,17,9,1,7,1,3,1,0,35,30,1.9,3.2,3.6,2.0,3.1,3.2,1.8,3.2,4.0,2.0,3.2,3.3,1.8,3.4,3.75,2.0,3.2,3.2,1709.58,1683.54
E0,23/02/02,West Ham,Middlesbrough,1,0,H,0,0,D,35420.0,"Foy, C. J.",12,7,8,4,0,0,12,3,17,11,1,1,2,5,0,1,20,75,1.9,3.15,3.7,1.9,3.1,3.5,1.83,3.2,3.75,1.85,3.25,3.8,1.833,3.25,3.75,1.9,3.2,3.5,1673.71,1699.02
E0,24/02/02,Leeds,Charlton,0,0,D,0,0,D,39374.0,"Dean, M. L",14,9,2,2,1,0,9,2,12,17,5,3,0,3,0,0,0,30,1.45,3.6,6.7,1.45,3.8,5.4,1.57,3.5,5.0,1.444,3.6,7.0,1.444,3.75,6.5,1.5,3.4,6.0,1822.18,1700.51
E0,24/02/02,Sunderland,Newcastle,0,1,A,0,0,D,48290.0,"Barber, G. P.",11,13,4,5,0,1,5,11,19,16,1,1,3,1,0,0,30,10,2.75,3.1,2.33,2.7,3.0,2.3,2.8,2.87,2.37,2.75,3.1,2.375,2.75,3.25,2.25,2.8,3.1,2.25,1703.55,1811.74
E0,02/03/02,Aston Villa,West Ham,2,1,H,1,1,D,37341.0,"Barber, G. P.",10,4,7,3,0,0,9,4,12,19,3,1,0,1,0,0,0,10,1.68,3.35,4.55,1.7,3.2,4.2,1.67,3.25,4.5,1.727,3.25,4.5,1.727,3.25,4.333,1.66,3.3,4.5,1736.82,1683.56
E0,02/03/02,Bolton,Blackburn,1,1,D,1,0,H,27203.0,"Durkin, P. A.",11,6,5,3,0,0,7,5,22,11,3,1,1,0,0,1,10,25,2.25,3.15,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.875,2.2,3.25,2.8,2.37,3.1,2.62,1687.89,1658.45
E0,02/03/02,Charlton,Chelsea,2,1,H,0,0,D,26354.0,"Poll, G.",9,4,6,2,0,0,5,4,13,13,9,2,2,1,0,0,20,10,3.05,3.15,2.12,3.0,2.9,2.2,2.8,3.2,2.2,3.0,3.1,2.2,2.875,3.2,2.2,3.0,3.0,2.2,1707.55,1825.68
E0,02/03/02,Fulham,Liverpool,0,2,A,0,1,A,21103.0,"Wiley, A. G.",11,10,5,4,1,0,8,4,13,14,0,3,3,2,0,0,30,20,3.05,3.1,2.15,3.1,3.0,2.1,3.0,3.0,2.2,3.1,3.1,2.15,2.875,3.2,2.2,3.1,2.87,2.2,1726.21,1859.66
E0,02/03/02,Ipswich,Southampton,1,3,A,0,0,D,25440.0,"Halsey, M. R.",8,5,4,4,0,0,4,3,9,5,1,0,0,1,0,0,0,10,1.95,3.15,3.5,1.9,3.1,3.5,1.83,3.2,3.75,1.833,3.2,4.0,,,,1.8,3.3,3.75,1723.6,1705.23
E0,02/03/02,Middlesbrough,Leicester,1,0,H,1,0,H,25734.0,"Wolstenholme, E. K.",11,6,7,1,1,0,5,6,17,15,7,3,2,4,0,0,20,40,1.55,3.5,5.5,1.5,3.7,5.0,1.57,3.5,5.0,1.615,3.3,5.5,1.571,3.4,5.5,1.5,3.4,6.0,1689.17,1578.75
E0,02/03/02,Newcastle,Arsenal,0,2,A,0,2,A,52067.0,"Barry, N. S.",13,9,6,6,0,0,5,8,17,17,3,4,0,1,0,0,0,10,2.5,3.05,2.6,2.4,3.0,2.6,2.5,3.25,2.4,2.5,3.1,2.6,2.5,3.2,2.5,2.5,3.1,2.5,1823.95,1883.26
E0,02/03/02,Tottenham,Sunderland,2,1,H,1,1,D,36062.0,"Styles, R.",17,7,7,2,0,0,5,5,5,8,2,2,0,1,0,0,0,10,1.73,3.3,4.25,1.7,3.2,4.2,1.67,3.25,4.5,1.667,3.4,4.6,1.615,3.4,5.0,1.61,3.3,5.0,1681.35,1691.34
E0,03/03/02,Derby,Man United,2,2,D,1,1,D,33041.0,"Dunn, S. W.",12,22,7,9,0,2,4,10,12,13,4,5,2,0,0,0,20,0,6.8,3.75,1.4,5.0,3.7,1.5,7.0,4.0,1.36,7.5,4.0,1.4,7.5,4.0,1.364,10.0,4.0,1.28,1615.02,1898.08
E0,03/03/02,Everton,Leeds,0,0,D,0,0,D,33226.0,"D'Urso, A. P.",12,7,7,3,0,0,3,4,9,21,1,1,1,2,0,1,10,45,2.87,3.1,2.25,2.9,3.0,2.2,2.75,3.2,2.25,2.875,3.2,2.25,2.8,3.25,2.2,2.87,3.0,2.25,1644.58,1815.14
E0,05/03/02,Arsenal,Derby,1,0,H,0,0,D,37878.0,"Barber, G. P.",17,0,8,0,1,0,9,1,13,16,7,2,1,2,0,0,10,20,1.2,5.2,11.0,1.25,4.5,9.0,1.17,5.5,12.0,1.222,5.0,11.0,1.167,5.5,13.0,1.2,5.0,11.0,1897.22,1621.06
E0,05/03/02,Blackburn,Aston Villa,3,0,H,1,0,H,21988.0,"Bennett, S. G.",21,6,9,4,3,0,5,5,11,15,7,5,1,2,0,0,10,20,2.15,3.2,2.95,2.1,3.0,3.1,2.2,3.2,2.8,2.1,3.2,3.2,2.25,3.2,2.75,2.1,3.2,3.0,1662.9,1744.14
E0,05/03/02,Sunderland,Bolton,1,0,H,1,0,H,43011.0,"Poll, G.",11,10,4,4,0,0,1,7,13,14,6,4,2,1,0,0,20,10,1.85,3.25,3.75,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.75,1.833,3.25,3.75,1.83,3.2,3.75,1682.01,1683.44
E0,06/03/02,Chelsea,Fulham,3,2,H,2,1,H,39744.0,"Jones, P.",14,12,8,6,0,1,3,5,12,12,7,3,1,0,0,0,10,0,1.6,3.25,5.5,1.6,3.4,4.6,1.57,3.5,5.0,1.6,3.4,5.5,1.615,3.4,5.0,1.61,3.1,5.5,1812.53,1714.91
E0,06/03/02,Leeds,Ipswich,2,0,H,0,0,D,39414.0,"Gallagher, D. J.",11,9,7,3,0,0,7,5,11,15,1,2,1,3,0,0,10,30,1.5,3.5,6.1,1.5,3.5,5.4,1.67,3.4,4.33,1.533,3.5,6.0,1.533,3.5,5.5,1.5,3.4,6.0,1812.64,1707.0
E0,06/03/02,Liverpool,Newcastle,3,0,H,1,0,H,44204.0,"Winter, J. T.",23,11,11,2,1,0,5,6,8,13,5,1,0,0,0,0,0,0,1.77,3.4,3.9,1.85,3.1,3.6,1.67,3.4,4.33,1.75,3.25,4.333,1.667,3.5,4.333,1.66,3.3,4.5,1870.96,1809.99
E0,06/03/02,Man United,Tottenham,4,0,H,2,0,H,67599.0,"Riley, M. A.",25,7,14,2,0,0,14,3,6,13,4,1,2,3,0,1,20,55,1.3,4.4,8.0,1.35,4.0,7.0,1.36,4.0,7.0,1.3,4.333,9.0,1.333,4.0,8.5,1.3,4.33,8.0,1892.04,1690.68
E0,06/03/02,Southampton,Middlesbrough,1,1,D,1,0,H,28931.0,"Rennie, U. D.",9,4,4,1,0,0,13,1,17,12,5,3,1,1,0,1,10,35,1.9,3.3,3.55,2.0,3.1,3.2,1.8,3.2,4.0,1.9,3.2,3.75,1.909,3.25,3.5,1.9,3.25,3.4,1721.83,1694.91
E0,06/03/02,West Ham,Everton,1,0,H,0,0,D,29883.0,"Knight, B.",16,6,6,2,0,0,10,3,8,13,4,0,0,2,0,0,0,20,1.95,3.2,3.4,1.8,3.1,3.8,1.73,3.2,4.33,1.909,3.1,4.0,1.727,3.25,4.333,1.9,3.1,3.6,1676.24,1647.08
E0,09/03/02,Leicester,Charlton,1,1,D,1,1,D,18562.0,"Wilkes, C. R.",10,11,5,6,0,1,11,5,15,16,1,4,1,3,0,0,10,30,2.7,3.2,2.3,2.8,3.1,2.2,2.8,3.2,2.2,2.75,3.2,2.3,2.75,3.25,2.25,2.75,3.25,2.2,1573.01,1720.7
E0,13/03/02,Blackburn,Ipswich,2,1,H,2,0,H,23305.0,"Dowd, P.",11,6,7,3,0,0,9,2,24,17,9,8,3,2,0,0,30,20,1.73,3.3,4.2,1.75,3.2,4.0,1.8,3.2,4.0,1.7,3.25,4.5,1.667,3.5,4.333,1.72,3.25,4.2,1674.73,1701.14
E0,13/03/02,Chelsea,Tottenham,4,0,H,1,0,H,39652.0,"Wiley, A. G.",24,5,13,0,0,0,6,3,10,14,0,5,1,3,0,1,10,55,1.57,3.6,5.0,1.55,3.5,4.8,1.61,3.25,5.0,1.571,3.4,5.5,1.667,3.4,4.5,1.61,3.25,5.0,1818.6,1686.93
E0,16/03/02,Bolton,Derby,1,3,A,0,1,A,25893.0,"Elleray, D. R.",6,3,2,2,0,1,7,3,13,13,3,4,0,0,1,0,25,0,2.1,3.05,3.2,2.0,3.0,3.3,2.2,3.25,2.75,2.25,3.2,2.875,2.0,3.25,3.25,2.2,3.0,3.0,1674.39,1618.49
E0,16/03/02,Chelsea,Sunderland,4,0,H,1,0,H,40218.0,"Knight, B.",12,8,7,3,0,0,6,3,8,13,0,7,2,2,0,0,20,20,1.43,3.7,6.6,1.45,3.8,5.4,1.44,3.6,6.5,1.5,3.4,6.5,1.444,3.6,7.0,1.44,3.6,6.5,1823.81,1691.06
E0,16/03/02,Everton,Fulham,2,1,H,2,0,H,34639.0,"Barber, G. P.",5,11,2,5,0,1,0,11,16,15,3,3,2,4,1,0,45,40,2.32,3.0,2.85,2.0,3.0,3.3,2.37,3.2,2.6,2.3,3.1,2.875,2.5,3.0,2.625,2.37,2.9,2.75,1639.02,1708.84
E0,16/03/02,Middlesbrough,Liverpool,1,2,A,0,1,A,31253.0,"D'Urso, A. P.",15,8,5,7,0,0,7,3,10,12,3,7,0,2,0,0,0,20,3.8,3.2,1.85,3.2,3.1,2.0,3.2,3.5,1.91,4.0,3.2,1.8,4.0,3.2,1.8,3.5,3.2,1.9,1699.28,1878.05
E0,16/03/02,Newcastle,Ipswich,2,2,D,0,0,D,51115.0,"Riley, M. A.",20,7,8,4,0,0,12,3,11,15,2,0,1,1,0,0,10,10,1.42,3.8,6.7,1.4,3.9,6.0,1.5,3.4,6.0,1.444,3.75,7.0,1.444,3.75,6.5,1.4,3.6,7.5,1802.9,1691.25
E0,16/03/02,Southampton,Leicester,2,2,D,1,2,A,30012.0,"Dean, M. L",9,6,5,4,1,1,6,2,15,13,1,10,0,3,0,0,0,30,1.47,3.6,6.5,1.6,3.4,4.6,1.5,3.4,6.0,1.533,3.4,6.5,1.444,3.75,6.5,1.4,3.6,7.5,1717.46,1574.72
E0,16/03/02,West Ham,Man United,3,5,A,2,2,D,35281.0,"Halsey, M. R.",10,14,3,9,0,0,3,3,13,8,1,2,2,2,0,0,20,20,5.1,3.4,1.6,4.2,3.2,1.7,5.0,3.25,1.61,4.5,3.4,1.667,5.0,3.75,1.533,5.0,3.5,1.57,1684.3,1895.79
E0,17/03/02,Aston Villa,Arsenal,1,2,A,1,0,H,41520.0,"Dunn, S. W.",8,6,3,3,0,0,10,2,10,12,0,5,1,2,0,0,10,20,3.35,3.1,2.0,3.3,3.0,2.0,3.75,3.2,1.83,3.5,3.25,1.95,3.75,3.25,1.833,3.75,3.2,1.83,1732.31,1899.79
E0,17/03/02,Leeds,Blackburn,3,1,H,2,0,H,39857.0,"Poll, G.",18,15,8,8,0,0,4,4,15,16,3,0,2,1,0,0,20,10,1.54,3.45,5.65,1.6,3.4,4.6,1.67,3.25,4.5,1.571,3.4,5.75,1.533,3.5,5.5,1.57,3.25,5.5,1818.5,1684.62
E0,18/03/02,Tottenham,Charlton,0,1,A,0,0,D,29602.0,"Winter, J. T.",13,10,5,4,1,0,4,6,5,13,0,3,1,0,0,0,10,0,1.9,3.1,3.7,1.9,3.1,3.5,1.8,3.2,4.0,1.8,3.4,3.8,1.727,3.25,4.333,1.8,3.1,4.0,1681.72,1718.99
E0,23/03/02,Charlton,Bolton,1,2,A,0,2,A,26358.0,"Foy, C. J.",6,6,4,4,0,0,4,1,15,17,5,6,1,2,0,0,10,20,1.78,3.25,4.05,1.9,3.1,3.5,1.67,3.4,4.33,1.8,3.25,4.0,1.571,3.6,5.0,1.66,3.3,4.5,1733.72,1656.63
E0,23/03/02,Derby,Everton,3,4,A,0,1,A,33297.0,"Barry, N. S.",12,8,4,7,0,0,8,0,12,21,6,9,2,3,0,0,20,30,2.0,3.2,3.3,2.1,3.0,3.1,1.83,3.2,3.75,2.0,3.2,3.3,2.0,3.25,3.25,2.0,3.1,3.3,1636.25,1650.44
E0,23/03/02,Ipswich,Aston Villa,0,0,D,0,0,D,25247.0,"Pugh, D.",13,6,3,2,1,0,8,6,15,12,4,3,1,2,0,0,10,20,2.27,3.1,2.85,2.1,3.0,3.1,2.2,3.25,2.75,2.3,3.2,2.7,2.375,3.2,2.6,2.4,3.1,2.6,1698.04,1722.21
E0,23/03/02,Leicester,Leeds,0,2,A,0,2,A,18976.0,"Dunn, S. W.",11,12,5,8,2,2,8,7,12,10,0,0,2,2,0,0,20,20,5.5,3.6,1.52,4.6,3.4,1.6,4.5,3.5,1.61,5.0,3.4,1.615,4.5,3.6,1.615,4.5,3.3,1.66,1582.26,1823.66
E0,23/03/02,Man United,Middlesbrough,0,1,A,0,1,A,67683.0,"Bennett, S. G.",18,5,4,3,0,0,6,2,9,11,3,1,4,2,0,0,40,20,1.21,5.0,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.222,5.5,9.0,1.2,5.5,10.0,1.22,5.0,9.5,1904.41,1689.57
E0,23/03/02,Sunderland,Southampton,1,1,D,0,0,D,46120.0,"Messias, M. D.",10,14,7,8,0,0,3,8,10,14,5,0,2,3,0,0,20,30,1.92,3.15,3.65,1.9,3.1,3.5,2.1,3.2,3.0,1.95,3.25,3.4,,,,1.9,3.2,3.5,1685.87,1709.92
E0,24/03/02,Fulham,Tottenham,0,2,A,0,2,A,15885.0,"Durkin, P. A.",9,11,3,4,0,0,4,6,16,13,1,1,2,2,0,0,20,20,2.15,3.15,2.95,2.1,3.0,3.1,2.1,3.2,3.0,2.1,3.1,3.1,2.2,3.25,2.8,2.2,3.1,2.87,1697.42,1666.99
E0,24/03/02,Liverpool,Chelsea,1,0,H,0,0,D,44203.0,"Halsey, M. R.",8,10,4,1,0,0,5,3,17,13,11,1,1,1,0,0,10,10,1.86,3.15,3.85,2.0,3.1,3.2,1.91,3.2,3.5,1.909,3.2,3.75,1.8,3.25,4.0,1.83,3.2,3.75,1887.76,1829.0
E0,29/03/02,Newcastle,Everton,6,2,H,2,2,D,51921.0,"Poll, G.",18,7,9,4,0,0,4,1,5,8,1,0,0,3,0,0,0,30,1.58,3.4,5.2,1.55,3.5,4.8,1.61,3.5,4.5,1.571,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1796.11,1665.97
E0,30/03/02,Arsenal,Sunderland,3,0,H,3,0,H,38047.0,"Durkin, P. A.",13,13,10,5,0,0,5,4,8,17,5,6,0,3,0,0,0,30,1.26,4.7,9.0,1.3,4.2,8.0,1.25,4.5,10.0,1.25,4.5,10.0,1.222,5.0,10.0,1.25,4.5,10.0,1909.89,1683.18
E0,30/03/02,Bolton,Aston Villa,3,2,H,2,2,D,24600.0,"Styles, R.",9,9,6,3,0,0,2,5,16,13,8,3,3,1,0,0,30,10,2.3,3.1,2.8,2.1,2.9,3.2,2.2,3.25,2.75,2.3,3.2,2.7,2.5,3.2,2.5,2.5,3.1,2.5,1675.0,1724.9
E0,30/03/02,Chelsea,Derby,2,1,H,0,0,D,37849.0,"Dean, M. L",13,2,6,1,3,0,6,3,13,10,6,9,3,4,0,0,30,40,1.35,4.1,7.8,1.4,3.7,6.4,1.44,3.6,6.5,1.333,4.2,8.0,1.4,4.0,6.5,1.36,4.0,7.0,1821.84,1620.72
E0,30/03/02,Leeds,Man United,3,4,A,1,3,A,40058.0,"Elleray, D. R.",16,13,11,7,0,1,2,3,10,9,3,1,1,2,0,0,10,20,2.9,3.15,2.2,2.8,3.1,2.2,2.75,3.2,2.25,2.875,3.2,2.2,2.8,3.25,2.2,3.1,3.1,2.1,1831.34,1882.92
E0,30/03/02,Leicester,Blackburn,2,1,H,1,0,H,16236.0,"Barber, G. P.",9,12,6,4,0,1,6,6,12,24,3,0,0,1,0,0,0,10,3.25,3.15,2.05,,,,3.4,3.25,1.91,3.5,3.4,1.85,3.4,3.4,1.909,3.2,3.2,2.0,1574.58,1679.46
E0,30/03/02,Liverpool,Charlton,2,0,H,2,0,H,44094.0,"Gallagher, D. J.",14,6,8,1,0,0,6,6,6,10,4,8,1,2,0,0,10,20,1.3,4.5,8.0,1.35,4.0,7.0,1.33,4.0,8.0,1.3,4.333,8.5,1.286,4.5,8.5,1.3,4.2,8.5,1894.92,1715.35
E0,30/03/02,Middlesbrough,Tottenham,1,1,D,0,1,A,31258.0,"Dowd, P.",8,10,3,6,0,1,9,6,9,16,3,1,0,3,0,0,0,30,2.2,3.15,2.9,2.0,3.0,3.3,2.25,3.2,2.75,2.2,3.2,2.875,2.1,3.25,3.0,2.25,3.2,2.75,1711.06,1683.97
E0,30/03/02,Southampton,Fulham,1,1,D,1,1,D,31616.0,"Winter, J. T.",11,7,6,2,1,1,5,8,12,17,5,3,1,1,0,0,10,10,2.05,3.1,3.25,2.1,3.0,3.1,1.83,3.4,3.6,2.0,3.1,3.4,1.833,3.4,3.6,2.0,3.1,3.3,1712.61,1680.44
E0,30/03/02,West Ham,Ipswich,3,1,H,1,0,H,33871.0,"Wiley, A. G.",18,12,11,5,0,0,8,4,9,13,4,2,0,2,0,0,0,20,1.82,3.25,3.9,1.8,3.1,3.8,1.8,3.25,3.75,1.85,3.25,3.75,1.8,3.25,4.0,1.8,3.1,4.0,1675.68,1695.35
E0,01/04/02,Blackburn,Southampton,2,0,H,2,0,H,28851.0,"Wilkes, C. R.",7,5,4,2,0,0,5,2,10,13,7,4,0,1,0,0,0,10,1.84,3.25,3.7,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1666.78,1708.07
E0,01/04/02,Charlton,Arsenal,0,3,A,0,3,A,26339.0,"D'Urso, A. P.",5,12,5,8,0,0,9,2,7,15,3,0,2,2,0,0,20,20,5.4,3.5,1.55,4.6,3.4,1.6,5.5,3.6,1.5,6.0,3.5,1.5,5.0,3.6,1.571,5.0,3.5,1.57,1711.18,1913.2
E0,01/04/02,Derby,Middlesbrough,0,1,A,0,1,A,30822.0,"Durkin, P. A.",7,6,4,1,0,0,7,7,14,17,2,9,1,0,0,0,10,0,2.08,3.2,3.1,1.9,3.1,3.5,2.0,3.2,3.2,2.05,3.2,3.2,2.1,3.25,3.0,2.2,3.1,2.87,1616.97,1706.68
E0,01/04/02,Everton,Bolton,3,1,H,1,0,H,39784.0,"Bennett, S. G.",10,12,5,3,0,2,5,5,8,11,5,1,1,1,1,1,35,35,1.87,3.2,3.75,2.0,2.9,3.4,1.8,3.2,4.0,1.909,3.25,3.5,1.8,3.4,3.75,1.8,3.3,3.75,1660.72,1685.71
E0,01/04/02,Fulham,West Ham,0,1,A,0,1,A,19416.0,"Halsey, M. R.",10,3,2,2,0,0,7,1,10,12,3,0,1,1,0,0,10,10,2.0,3.15,3.35,1.9,3.1,3.5,2.1,3.2,3.0,1.95,3.2,3.5,2.2,3.25,2.8,2.25,3.1,2.8,1684.98,1685.34
E0,01/04/02,Ipswich,Chelsea,0,0,D,0,0,D,28053.0,"Wolstenholme, E. K.",9,7,5,2,0,0,6,8,6,9,4,8,0,0,0,0,0,0,3.12,3.2,2.07,3.2,3.1,2.0,2.87,3.4,2.1,3.2,3.2,2.05,2.875,3.4,2.1,3.2,3.2,2.0,1685.69,1825.59
E0,01/04/02,Sunderland,Leicester,2,1,H,2,1,H,44950.0,"Barry, N. S.",12,9,9,7,1,0,5,1,12,11,1,5,3,2,0,0,30,20,1.5,3.6,6.0,1.5,3.7,5.0,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.6,5.5,1679.87,1587.26
E0,01/04/02,Tottenham,Leeds,2,1,H,2,0,H,35167.0,"Rennie, U. D.",8,17,5,8,0,0,1,7,15,12,3,1,2,0,0,0,20,0,2.85,3.2,2.2,3.1,3.0,2.1,2.8,3.2,2.2,3.3,3.2,2.05,2.625,3.2,2.375,2.5,3.1,2.5,1688.35,1817.11
E0,02/04/02,Aston Villa,Newcastle,1,1,D,1,1,D,36597.0,"Dunn, S. W.",16,6,7,1,0,1,11,2,12,15,4,5,0,0,0,0,0,0,2.7,3.2,2.32,2.9,3.0,2.2,2.75,3.2,2.25,2.75,3.2,2.25,2.6,3.2,2.375,2.75,3.2,2.25,1714.19,1801.36
E0,06/04/02,Arsenal,Tottenham,2,1,H,1,0,H,38186.0,"Halsey, M. R.",13,2,5,2,0,0,10,1,15,17,1,5,1,4,0,0,10,40,1.5,3.6,5.8,1.4,3.9,6.0,1.5,3.4,6.0,1.444,3.75,7.0,1.444,3.75,6.5,1.44,3.25,8.0,1922.13,1701.88
E0,06/04/02,Bolton,Ipswich,4,1,H,4,0,H,25817.0,"Winter, J. T.",9,9,5,4,0,0,3,8,9,11,3,1,0,0,0,0,0,0,2.02,3.2,3.25,1.9,3.1,3.5,2.0,3.4,3.0,2.1,3.4,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1675.87,1687.12
E0,06/04/02,Chelsea,Everton,3,0,H,2,0,H,40545.0,"Elleray, D. R.",19,12,8,6,0,1,7,8,6,10,1,3,0,1,0,0,0,10,1.4,3.9,6.8,1.4,3.7,6.4,1.44,3.75,6.5,1.444,3.75,7.0,1.5,3.75,5.5,1.44,3.6,6.5,1824.16,1670.56
E0,06/04/02,Leicester,Man United,0,1,A,0,0,D,21447.0,"D'Urso, A. P.",13,13,3,4,0,0,4,10,13,8,1,2,1,1,0,0,10,10,10.0,4.6,1.25,7.0,4.0,1.35,8.0,4.5,1.28,9.5,4.5,1.286,8.5,4.5,1.286,10.0,4.5,1.25,1581.06,1897.15
E0,06/04/02,Middlesbrough,Aston Villa,2,1,H,1,0,H,26003.0,"Barber, G. P.",7,12,3,9,0,0,5,8,9,15,10,6,0,0,0,0,0,0,2.15,3.05,3.1,2.1,2.9,3.2,1.91,3.25,3.4,2.1,3.2,3.2,2.0,3.1,3.4,1.9,3.1,3.6,1719.55,1713.73
E0,06/04/02,Southampton,Derby,2,0,H,1,0,H,29263.0,"Bennett, S. G.",10,8,5,3,1,1,5,6,10,9,3,1,1,0,0,0,10,0,1.84,3.3,3.7,1.85,3.1,3.6,1.83,3.5,3.4,2.0,3.3,3.3,1.909,3.25,3.5,1.9,3.4,3.25,1697.66,1604.1
E0,06/04/02,West Ham,Charlton,2,0,H,2,0,H,32389.0,"Riley, M. A.",11,18,4,8,1,3,3,13,7,9,4,2,1,4,0,0,10,40,1.86,3.2,3.75,1.9,3.1,3.5,1.8,3.25,3.75,1.85,3.25,3.8,1.8,3.25,4.0,1.83,3.2,3.75,1701.33,1702.25
E0,07/04/02,Leeds,Sunderland,2,0,H,1,0,H,39195.0,"Jones, P.",14,8,7,0,0,0,8,4,18,14,12,2,2,1,0,0,20,10,1.4,3.9,6.8,1.45,3.8,5.4,1.44,3.6,6.5,1.4,3.6,8.0,1.444,3.75,6.5,1.44,3.6,6.5,1803.58,1686.07
E0,08/04/02,Newcastle,Fulham,1,1,D,1,0,H,50017.0,"Wiley, A. G.",7,5,4,3,0,0,6,2,16,10,6,4,1,0,0,0,10,0,1.45,3.7,6.35,1.5,3.7,5.0,1.5,3.4,6.0,1.444,3.6,7.0,1.444,3.75,6.5,1.44,3.6,6.5,1801.82,1668.99
E0,10/04/02,Blackburn,Chelsea,0,0,D,0,0,D,25441.0,"Dunn, S. W.",15,8,7,2,0,0,5,5,7,13,4,1,0,0,0,0,0,0,2.8,3.3,2.2,2.9,3.0,2.2,2.75,3.25,2.2,2.75,3.25,2.3,,,,2.62,3.25,2.3,1677.19,1828.87
E0,13/04/02,Aston Villa,Leeds,0,1,A,0,1,A,40039.0,"Knight, B.",10,5,5,2,0,0,7,2,16,18,2,11,2,3,0,0,20,30,2.77,3.1,2.33,2.7,3.0,2.3,2.75,3.25,2.2,2.75,3.25,2.3,2.6,3.2,2.375,2.75,3.1,2.3,1704.92,1809.14
E0,13/04/02,Charlton,Southampton,1,1,D,1,0,H,26557.0,"Dowd, P.",8,10,5,6,0,0,7,5,21,12,1,1,2,2,0,0,20,20,2.0,3.15,3.4,2.0,3.1,3.2,2.1,3.0,3.2,2.1,3.1,3.25,2.2,3.25,2.8,2.0,3.1,3.3,1693.22,1703.84
E0,13/04/02,Derby,Newcastle,2,3,A,0,0,D,31031.0,"Styles, R.",6,15,2,9,0,2,6,2,13,11,2,9,3,1,0,0,30,10,3.5,3.25,1.91,3.6,3.3,1.8,3.2,3.5,1.91,3.5,3.4,1.909,3.4,3.4,1.909,3.5,3.4,1.83,1597.92,1794.51
